year,mo,da,temp,dewp,visib,wdsp,prcp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
1973,12,13,36.6,26.9,8.4,6.1,99.99,0,1,0,0,0,0
1973,12,14,49.3,43.5,7.9,10.7,0.79,1,1,0,0,0,0
1973,12,15,35.4,24.9,14.0,9.3,0.0,0,0,0,0,0,0
1973,12,16,31.1,22.0,8.2,10.7,99.99,0,1,1,0,0,0
1973,12,17,28.6,25.3,4.7,15.6,0.35,1,1,1,0,0,0
1973,12,18,21.1,11.0,17.5,10.4,0.02,0,0,1,0,0,0
1973,12,19,19.7,9.5,15.7,7.0,0.0,0,0,0,0,0,0
1973,12,20,31.3,27.3,5.4,7.7,0.0,1,1,1,0,0,0
1973,12,21,50.8,47.7,5.3,12.0,1.94,1,1,1,0,0,0
1973,12,22,26.8,11.7,19.7,15.1,0.01,0,0,0,0,0,0
1973,12,23,33.7,18.3,19.5,10.3,0.0,0,0,0,0,0,0
1973,12,24,32.1,13.5,19.9,10.0,0.0,0,0,0,0,0,0
1973,12,25,28.8,15.3,13.7,8.8,0.0,0,0,0,0,0,0
1973,12,26,44.0,41.8,1.9,4.8,0.16,1,1,0,0,0,0
1973,12,27,57.6,48.8,9.6,6.7,1.22,1,1,0,0,0,0
1973,12,28,48.2,35.1,14.5,9.6,0.0,0,0,0,0,0,0
1973,12,29,42.2,31.2,10.2,5.3,0.0,0,0,0,0,0,0
1973,12,30,42.4,26.7,14.4,11.1,0.02,0,1,0,0,0,0
1973,12,31,36.0,25.2,9.7,7.3,0.0,1,1,1,0,0,0
1974,01,01,37.5,34.3,6.6,8.5,0.13,1,1,0,0,0,0
1974,01,02,31.4,14.9,18.8,11.0,0.0,0,0,0,0,0,0
1974,01,03,32.7,20.4,9.6,4.2,0.01,1,1,1,0,0,0
1974,01,04,32.0,26.8,6.8,7.8,0.0,1,1,1,0,0,0
1974,01,05,27.8,17.6,14.5,6.8,0.0,0,0,0,0,0,0
1974,01,06,31.5,23.1,7.6,6.0,99.99,0,0,1,0,0,0
1974,01,07,34.4,26.1,6.5,9.1,0.0,0,0,0,0,0,0
1974,01,08,29.4,11.1,14.1,12.7,0.0,0,0,0,0,0,0
1974,01,09,24.2,16.2,7.7,9.4,0.47,1,1,1,0,0,0
1974,01,10,25.3,22.1,5.0,8.2,0.24,1,1,1,0,0,0
1974,01,11,32.5,30.6,2.2,5.8,0.67,1,1,0,0,0,0
1974,01,12,28.4,18.9,15.9,11.4,0.02,1,0,1,0,0,0
1974,01,13,20.5,8.6,16.4,10.8,0.0,0,0,0,0,0,0
1974,01,14,21.1,11.4,13.2,7.2,0.0,0,0,0,0,0,0
1974,01,15,33.6,24.1,9.0,9.8,0.0,0,0,0,0,0,0
1974,01,16,39.6,31.9,7.0,7.1,0.0,0,0,0,0,0,0
1974,01,17,34.3,23.4,11.2,12.3,0.0,0,0,0,0,0,0
1974,01,18,12.5,-1.0,12.8,10.2,0.0,0,0,0,0,0,0
1974,01,19,31.2,24.6,8.2,7.8,0.06,1,1,1,0,0,0
1974,01,20,29.1,18.6,17.4,7.6,0.0,0,0,0,0,0,0
1974,01,21,37.9,32.6,5.3,8.4,99.99,1,1,0,0,0,0
1974,01,22,44.2,36.4,12.7,9.7,0.51,1,0,0,0,0,0
1974,01,23,45.1,38.0,7.6,5.2,0.0,1,0,0,0,0,0
1974,01,24,43.5,27.5,12.6,8.5,99.99,0,0,1,0,0,0
1974,01,25,41.7,25.5,11.3,6.5,0.0,0,0,0,0,0,0
1974,01,26,40.4,26.4,10.0,5.7,99.99,0,1,0,0,0,0
1974,01,27,54.9,45.4,9.5,11.4,0.24,1,1,0,0,1,0
1974,01,28,52.2,38.4,13.2,6.0,99.99,0,1,0,0,0,0
1974,01,29,47.4,37.8,12.4,9.9,0.16,1,1,0,0,0,0
1974,01,30,45.7,31.9,10.3,5.7,0.0,0,0,0,0,0,0
1974,01,31,46.9,37.8,6.6,8.5,0.0,1,0,0,0,0,0
1974,02,01,38.5,12.1,19.2,12.4,0.0,0,0,0,0,0,0
1974,02,02,31.9,17.5,9.1,10.1,99.99,1,1,1,0,0,0
1974,02,03,22.0,18.9,4.0,13.5,0.12,1,1,1,0,0,0
1974,02,04,21.0,15.0,7.9,12.4,0.0,1,0,1,0,0,0
1974,02,05,16.3,3.3,19.9,16.9,0.0,0,0,0,0,0,0
1974,02,06,21.3,6.7,16.2,8.8,0.0,0,0,0,0,0,0
1974,02,07,31.4,28.0,4.1,7.9,0.16,1,1,1,0,0,0
1974,02,08,23.7,16.3,12.4,12.4,0.01,1,0,1,0,0,0
1974,02,09,22.6,12.5,14.7,10.1,0.14,1,0,1,0,0,0
1974,02,10,21.7,10.5,14.9,8.0,0.0,0,0,0,0,0,0
1974,02,11,29.0,16.6,11.5,12.5,0.0,0,0,1,0,0,0
1974,02,12,28.6,15.7,15.1,7.6,0.0,0,0,0,0,0,0
1974,02,13,39.4,28.6,8.2,6.2,0.0,0,0,0,0,0,0
1974,02,14,41.1,25.8,12.2,9.9,0.0,0,1,0,0,0,0
1974,02,15,26.3,2.7,17.9,11.8,0.0,0,0,0,0,0,0
1974,02,16,30.0,12.8,13.6,6.0,99.99,0,1,1,0,0,0
1974,02,17,36.5,24.7,14.8,14.9,0.02,0,1,1,0,0,0
1974,02,18,32.2,14.1,19.3,13.6,99.99,0,0,1,0,0,0
1974,02,19,38.7,25.8,12.0,7.4,0.02,1,1,0,0,0,0
1974,02,20,48.4,40.4,12.0,12.4,0.31,1,1,0,0,0,0
1974,02,21,39.6,21.6,13.7,8.4,0.0,0,0,0,0,0,0
1974,02,22,49.9,41.7,10.2,9.4,0.2,1,1,0,0,0,0
1974,02,23,44.5,24.4,17.8,19.1,0.1,0,1,0,0,0,0
1974,02,24,32.4,11.1,19.1,9.0,0.0,0,0,0,0,0,0
1974,02,25,33.9,23.4,7.1,10.1,0.08,1,0,1,0,0,0
1974,02,26,29.6,16.4,14.3,13.0,0.04,1,0,1,0,0,0
1974,02,27,32.6,13.8,14.4,7.3,0.0,0,0,0,0,0,0
1974,02,28,39.3,24.5,9.1,7.8,0.0,0,0,0,0,0,0
1974,03,01,47.2,32.6,12.1,11.7,0.04,0,1,0,0,0,0
1974,03,02,40.3,26.5,9.8,6.2,0.0,0,1,1,0,0,0
1974,03,03,43.1,35.8,4.0,6.6,99.99,1,1,0,0,0,0
1974,03,04,51.7,44.9,2.7,6.0,0.0,1,1,0,0,0,0
1974,03,05,65.3,45.1,15.0,15.9,0.0,0,0,0,0,0,0
1974,03,06,51.7,29.7,14.6,8.2,0.0,0,0,0,0,0,0
1974,03,07,56.7,43.1,9.7,10.1,0.0,0,1,0,0,0,0
1974,03,08,51.4,28.8,14.7,8.6,0.08,0,1,0,0,0,0
1974,03,09,37.2,31.2,7.0,9.1,0.4,1,1,0,0,0,0
1974,03,10,43.2,29.6,12.5,13.7,0.2,1,1,0,0,0,0
1974,03,11,38.4,13.9,19.9,11.7,0.0,0,0,0,0,0,0
1974,03,12,41.3,12.9,19.3,9.0,0.0,0,0,0,0,0,0
1974,03,13,31.0,5.0,19.1,19.3,0.0,0,0,0,0,0,0
1974,03,14,37.1,12.3,19.7,15.2,0.0,0,0,0,0,0,0
1974,03,15,40.7,8.4,18.6,8.2,0.0,0,0,0,0,0,0
1974,03,16,48.5,37.7,11.1,7.6,0.0,1,1,0,0,0,0
1974,03,17,42.0,26.7,16.5,18.3,0.75,0,1,0,0,0,0
1974,03,18,41.1,12.7,19.9,19.2,0.0,0,0,0,0,0,0
1974,03,19,46.8,23.7,12.5,9.1,0.0,0,1,0,0,0,0
1974,03,20,43.3,21.4,15.2,10.6,0.0,0,0,0,0,0,0
1974,03,21,43.5,35.7,8.7,9.7,0.12,1,1,0,0,0,0
1974,03,22,40.4,20.3,19.6,13.3,1.46,0,0,0,0,0,0
1974,03,23,45.2,29.3,17.8,8.6,0.0,0,0,0,0,0,0
1974,03,24,51.3,40.1,11.6,11.3,0.04,1,1,0,0,0,0
1974,03,25,30.4,7.3,19.3,10.6,0.0,0,0,0,0,0,0
1974,03,26,36.4,15.7,11.8,8.8,0.0,0,0,0,0,0,0
1974,03,27,40.9,16.2,18.8,13.8,0.0,0,0,0,0,0,0
1974,03,28,44.5,12.3,19.3,9.6,0.0,0,0,0,0,0,0
1974,03,29,34.1,14.1,12.0,11.9,0.08,1,0,1,0,0,0
1974,03,30,36.9,33.5,3.7,13.4,0.59,1,1,1,0,0,0
1974,03,31,43.8,37.1,11.0,14.9,0.44,1,1,0,0,0,0
1974,04,01,47.7,32.0,13.6,13.0,0.0,0,0,0,0,1,0
1974,04,02,51.1,38.6,6.6,7.0,0.12,0,1,0,0,0,0
1974,04,03,58.4,37.9,11.4,7.9,0.0,0,0,0,0,0,0
1974,04,04,63.0,55.1,6.5,9.9,0.35,1,1,0,0,1,0
1974,04,05,65.1,55.0,14.0,14.0,0.08,0,1,0,0,0,0
1974,04,06,48.2,35.6,14.5,10.5,0.0,0,1,0,0,0,0
1974,04,07,45.8,23.8,19.9,12.4,0.0,0,0,0,0,0,0
1974,04,08,50.8,33.0,15.2,11.6,99.99,0,1,0,0,0,0
1974,04,09,41.6,36.8,6.3,15.0,0.24,1,1,0,0,0,0
1974,04,10,38.0,24.7,11.7,15.0,0.02,1,1,1,0,0,0
1974,04,11,49.0,24.2,18.8,9.9,0.0,0,0,0,0,0,0
1974,04,12,57.0,37.2,13.9,7.4,0.0,0,0,0,0,0,0
1974,04,13,59.1,51.3,6.3,7.3,0.31,1,1,0,0,0,0
1974,04,14,50.2,47.1,2.0,6.2,0.13,1,1,0,0,0,0
1974,04,15,59.3,44.3,13.7,13.3,0.24,1,1,0,0,1,0
1974,04,16,53.8,30.1,17.4,14.5,0.0,0,0,0,0,0,0
1974,04,17,56.0,28.2,18.0,8.7,0.0,0,0,0,0,0,0
1974,04,18,61.9,32.1,17.3,9.4,0.0,0,0,0,0,0,0
1974,04,19,55.1,37.9,13.7,9.8,0.12,1,1,0,0,0,0
1974,04,20,51.6,27.9,16.0,7.2,0.0,0,0,0,0,0,0
1974,04,21,59.3,38.4,11.6,10.9,0.0,0,0,0,0,0,0
1974,04,22,68.9,45.6,9.5,12.5,0.0,0,0,0,0,0,0
1974,04,23,66.8,51.5,9.1,12.5,0.09,0,1,0,0,0,0
1974,04,24,52.6,33.4,18.8,13.1,0.0,0,0,0,0,0,0
1974,04,25,51.7,25.5,19.1,13.4,0.0,0,0,0,0,0,0
1974,04,26,56.4,31.1,16.9,11.1,0.0,0,0,0,0,0,0
1974,04,27,58.6,28.4,17.9,9.2,0.0,0,0,0,0,0,0
1974,04,28,63.5,38.2,13.3,10.3,0.0,0,0,0,0,0,0
1974,04,29,75.9,49.6,9.9,10.9,0.0,0,0,0,0,0,0
1974,04,30,75.8,53.6,12.1,8.4,0.0,0,0,0,0,0,0
1974,05,01,67.8,44.3,12.8,13.9,0.0,0,0,0,0,0,0
1974,05,02,53.8,16.2,18.5,10.8,0.0,0,0,0,0,0,0
1974,05,03,52.5,40.4,7.5,8.1,0.39,1,1,0,0,0,0
1974,05,04,56.1,37.3,15.0,13.2,0.02,1,1,0,0,0,0
1974,05,05,50.3,22.5,19.9,9.7,0.0,0,0,0,0,0,0
1974,05,06,53.3,41.5,14.3,9.6,99.99,0,1,0,0,0,0
1974,05,07,51.6,36.2,15.0,9.5,0.12,1,1,0,0,0,0
1974,05,08,53.8,30.5,17.2,7.1,0.0,0,0,0,0,0,0
1974,05,09,58.5,44.3,11.5,9.1,99.99,0,1,0,0,0,0
1974,05,10,58.8,53.5,3.1,7.8,0.83,1,1,0,0,1,0
1974,05,11,58.1,43.6,6.9,9.3,0.0,0,0,0,0,0,0
1974,05,12,60.9,54.7,5.1,9.7,0.12,1,1,0,0,0,0
1974,05,13,58.5,44.1,17.2,13.5,0.51,1,1,0,0,0,0
1974,05,14,65.5,44.1,12.6,9.1,0.0,0,0,0,0,0,0
1974,05,15,74.0,55.9,11.2,11.2,0.0,0,0,0,0,0,0
1974,05,16,75.3,54.5,12.1,8.4,0.0,0,0,0,0,0,0
1974,05,17,77.3,59.3,8.4,10.0,0.0,0,0,0,0,0,0
1974,05,18,74.8,52.0,12.3,8.9,0.0,0,0,0,0,0,0
1974,05,19,67.5,44.4,18.5,9.8,0.0,0,0,0,0,0,0
1974,05,20,62.6,39.0,17.8,9.0,0.0,0,0,0,0,0,0
1974,05,21,64.6,43.8,13.7,8.9,0.0,0,0,0,0,0,0
1974,05,22,75.2,52.8,9.9,10.4,0.0,0,0,0,0,0,0
1974,05,23,73.7,64.5,3.8,8.3,0.39,1,1,0,0,0,0
1974,05,24,63.1,58.0,2.5,5.7,0.08,1,1,0,0,1,0
1974,05,25,64.5,51.3,10.2,6.8,0.55,1,0,0,0,0,0
1974,05,26,62.1,41.1,19.9,7.7,0.0,0,1,0,0,0,0
1974,05,27,58.7,45.4,13.1,9.4,0.01,0,0,0,0,0,0
1974,05,28,60.7,43.6,12.5,7.6,0.0,0,1,0,0,0,0
1974,05,29,65.5,50.0,11.9,9.1,0.01,0,1,0,0,0,0
1974,05,30,66.6,56.8,4.4,6.2,0.0,0,0,0,0,0,0
1974,05,31,60.3,53.2,4.3,7.0,0.0,1,0,0,0,0,0
1974,06,01,68.9,60.9,6.6,7.0,0.47,1,1,0,0,0,0
1974,06,02,66.5,52.1,9.8,7.5,0.0,0,1,0,0,0,0
1974,06,03,64.9,51.0,11.7,7.3,0.04,0,0,0,0,0,0
1974,06,04,68.5,54.1,11.5,6.1,0.0,0,0,0,0,0,0
1974,06,05,73.0,54.3,9.4,8.3,0.0,0,0,0,0,0,0
1974,06,06,73.8,52.2,8.8,6.7,0.0,0,0,0,0,0,0
1974,06,07,63.4,51.2,8.8,10.1,0.0,0,0,0,0,0,0
1974,06,08,66.9,56.9,5.7,8.0,0.0,1,1,0,0,0,0
1974,06,09,74.5,63.1,5.2,6.4,0.0,1,0,0,0,0,0
1974,06,10,84.8,67.2,7.5,8.7,0.0,0,0,0,0,0,0
1974,06,11,79.0,59.1,11.3,11.0,0.0,0,0,0,0,0,0
1974,06,12,68.6,51.6,11.2,7.0,0.0,0,1,0,0,0,0
1974,06,13,66.5,50.8,9.5,7.1,0.12,0,0,0,0,0,0
1974,06,14,68.6,46.8,13.0,5.9,0.0,0,0,0,0,0,0
1974,06,15,67.2,55.6,8.6,6.6,0.0,0,0,0,0,0,0
1974,06,16,69.4,64.9,3.9,8.7,1.18,1,1,0,0,0,0
1974,06,17,71.5,64.4,7.5,6.9,0.12,1,1,0,0,0,0
1974,06,18,70.9,55.3,10.2,5.2,0.12,0,0,0,0,0,0
1974,06,19,73.1,54.6,8.3,5.1,0.0,0,0,0,0,0,0
1974,06,20,76.5,60.0,8.0,9.5,0.0,0,0,0,0,0,0
1974,06,21,76.4,67.0,4.0,6.8,99.99,0,1,0,0,1,0
1974,06,22,76.4,63.5,7.3,7.2,0.2,0,0,0,0,0,0
1974,06,23,68.1,58.1,8.1,8.4,0.39,0,1,0,0,0,0
1974,06,24,66.7,56.3,12.1,8.1,0.0,0,1,0,0,0,0
1974,06,25,61.9,58.1,4.9,9.7,0.08,1,1,0,0,0,0
1974,06,26,60.7,54.3,8.7,7.3,0.04,1,1,0,0,0,0
1974,06,27,63.9,57.3,6.4,5.4,0.0,1,1,0,0,0,0
1974,06,28,61.2,54.3,10.8,10.7,0.04,1,1,0,0,0,0
1974,06,29,67.1,59.2,8.8,9.9,0.67,1,1,0,0,0,0
1974,06,30,73.1,58.8,7.5,10.3,0.0,1,0,0,0,0,0
1974,07,01,72.9,60.5,7.9,8.5,0.28,0,1,0,0,1,0
1974,07,02,78.9,57.8,10.6,8.6,0.0,0,0,0,0,0,0
1974,07,03,81.8,63.7,6.9,10.7,0.0,1,0,0,0,0,0
1974,07,04,86.3,68.6,4.8,9.0,0.0,1,0,0,0,0,0
1974,07,05,80.7,67.0,7.8,9.4,0.01,0,1,0,0,1,0
1974,07,06,76.3,64.5,8.0,6.8,0.28,0,1,0,0,0,0
1974,07,07,78.8,61.0,13.2,5.1,0.0,0,0,0,0,0,0
1974,07,08,83.5,60.5,14.3,7.8,0.0,0,0,0,0,0,0
1974,07,09,84.5,64.0,9.9,8.1,0.0,0,0,0,0,0,0
1974,07,10,84.3,66.4,4.4,8.7,99.99,0,1,0,0,1,0
1974,07,11,74.2,52.4,17.2,11.1,0.35,0,0,0,0,0,0
1974,07,12,73.8,47.3,19.9,10.0,0.0,0,0,0,0,0,0
1974,07,13,76.5,49.6,19.1,7.8,0.0,0,0,0,0,0,0
1974,07,14,82.1,56.2,17.3,8.1,0.0,0,0,0,0,0,0
1974,07,15,84.4,63.6,13.0,9.2,99.99,0,1,0,0,0,0
1974,07,16,79.3,58.7,10.6,9.9,0.0,0,0,0,0,0,0
1974,07,17,75.5,46.6,19.9,9.2,0.0,0,0,0,0,0,0
1974,07,18,76.7,60.6,9.3,8.2,0.0,0,0,0,0,0,0
1974,07,19,81.7,65.4,6.0,10.3,0.03,0,1,0,0,0,0
1974,07,20,74.4,50.2,18.2,11.4,0.0,0,1,0,0,0,0
1974,07,21,72.5,48.4,19.9,6.0,0.0,0,0,0,0,0,0
1974,07,22,74.0,51.9,13.8,5.3,0.0,0,0,0,0,0,0
1974,07,23,71.8,55.9,17.4,6.1,0.0,0,0,0,0,0,0
1974,07,24,67.2,56.9,14.0,7.2,0.36,0,1,0,0,0,0
1974,07,25,66.2,57.5,9.6,8.2,0.08,0,0,0,0,0,0
1974,07,26,69.3,60.3,8.1,5.1,0.0,0,0,0,0,0,0
1974,07,27,72.5,63.7,5.6,5.6,0.0,0,0,0,0,0,0
1974,07,28,73.5,65.2,4.2,4.3,0.0,1,0,0,0,0,0
1974,07,29,76.0,66.5,6.8,6.5,0.0,0,0,0,0,0,0
1974,07,30,75.6,63.0,8.7,6.3,99.99,0,1,0,0,0,0
1974,07,31,80.1,58.7,10.6,6.5,0.0,0,0,0,0,0,0
1974,08,01,78.5,54.8,13.6,6.9,0.0,0,0,0,0,0,0
1974,08,02,78.4,64.6,5.9,6.5,99.99,0,1,0,0,1,0
1974,08,03,78.7,68.7,10.0,10.2,0.79,1,1,0,0,1,0
1974,08,04,80.6,68.5,14.0,12.2,0.0,0,1,0,0,1,0
1974,08,05,75.1,62.3,12.5,8.2,0.89,1,1,0,0,0,0
1974,08,06,74.1,56.5,10.1,5.1,0.0,0,0,0,0,0,0
1974,08,07,72.2,60.4,6.5,4.8,0.2,0,1,0,0,0,0
1974,08,08,72.7,60.5,5.4,5.9,0.0,1,0,0,0,0,0
1974,08,09,74.6,64.4,3.7,6.7,99.99,1,1,0,0,1,0
1974,08,10,71.1,56.3,13.4,9.2,0.55,1,1,0,0,1,0
1974,08,11,70.5,49.4,19.9,6.3,0.0,0,0,0,0,0,0
1974,08,12,72.3,51.9,15.5,4.4,0.0,0,0,0,0,0,0
1974,08,13,74.8,57.9,10.0,4.5,0.0,0,0,0,0,0,0
1974,08,14,80.2,63.8,8.1,6.9,0.0,0,0,0,0,0,0
1974,08,15,76.7,55.6,18.2,7.6,0.0,0,0,0,0,0,0
1974,08,16,76.3,58.2,11.9,5.3,0.0,0,0,0,0,0,0
1974,08,17,76.0,67.2,4.6,7.7,99.99,1,1,0,0,1,0
1974,08,18,74.6,64.0,8.3,6.2,3.43,0,0,0,0,0,0
1974,08,19,77.4,57.8,13.9,5.1,0.0,0,0,0,0,0,0
1974,08,20,78.4,60.0,8.4,5.0,0.0,0,0,0,0,0,0
1974,08,21,77.6,59.9,8.3,5.3,0.0,0,0,0,0,0,0
1974,08,22,74.9,63.7,6.2,6.1,0.0,0,0,0,0,0,0
1974,08,23,76.2,69.5,5.8,4.7,0.71,1,1,0,0,0,0
1974,08,24,78.8,67.9,4.5,6.2,0.04,1,1,0,0,1,0
1974,08,25,74.8,59.0,13.0,6.0,0.0,0,0,0,0,0,0
1974,08,26,73.7,61.0,9.4,5.6,0.08,0,1,0,0,0,0
1974,08,27,77.8,65.9,8.5,7.8,0.09,0,0,0,0,0,0
1974,08,28,79.1,69.5,6.5,7.0,99.99,0,1,0,0,1,0
1974,08,29,75.6,68.2,4.2,5.9,0.39,1,1,0,0,1,0
1974,08,30,77.6,69.0,8.7,6.5,0.31,0,1,0,0,1,0
1974,08,31,73.5,62.5,11.1,5.5,0.01,0,0,0,0,0,0
1974,09,01,78.3,65.9,8.0,6.1,0.0,0,0,0,0,0,0
1974,09,02,70.9,62.6,9.2,8.6,1.1,1,1,0,0,1,0
1974,09,03,70.0,62.5,5.3,6.4,0.24,1,1,0,0,1,0
1974,09,04,63.4,56.8,11.0,9.2,0.0,1,1,0,0,1,0
1974,09,05,63.0,49.8,19.5,8.0,0.01,0,0,0,0,0,0
1974,09,06,63.7,53.2,13.5,8.6,0.0,0,1,0,0,0,0
1974,09,07,60.6,55.7,11.0,10.4,0.79,0,1,0,0,0,0
1974,09,08,66.3,57.0,10.3,3.9,0.02,0,0,0,0,0,0
1974,09,09,69.6,59.5,9.4,5.4,0.0,0,0,0,0,0,0
1974,09,10,72.9,61.0,5.8,4.7,0.0,1,0,0,0,0,0
1974,09,11,73.5,63.2,4.1,4.8,99.99,0,1,0,0,0,0
1974,09,12,76.6,66.9,5.0,6.6,0.0,0,0,0,0,0,0
1974,09,13,79.5,67.0,8.6,9.4,0.0,0,0,0,0,0,0
1974,09,14,69.5,56.6,14.4,10.8,0.51,0,1,0,0,1,0
1974,09,15,61.4,45.4,18.9,5.9,0.0,0,0,0,0,0,0
1974,09,16,65.5,50.6,15.2,7.1,0.0,0,0,0,0,0,0
1974,09,17,67.5,51.7,11.6,7.3,0.0,0,0,0,0,0,0
1974,09,18,69.8,58.1,7.1,6.1,0.0,1,0,0,0,0,0
1974,09,19,69.5,59.9,4.9,6.3,0.0,0,0,0,0,0,0
1974,09,20,73.3,63.1,5.2,6.5,0.0,1,0,0,0,0,0
1974,09,21,74.9,64.1,7.7,6.5,0.01,0,1,0,0,0,0
1974,09,22,61.0,46.0,19.1,8.0,0.0,0,1,0,0,1,0
1974,09,23,55.2,35.1,19.9,12.1,0.0,0,1,0,0,0,0
1974,09,24,49.9,29.2,19.7,7.5,0.0,0,0,0,0,0,0
1974,09,25,56.2,44.5,15.3,6.7,0.0,0,0,0,0,0,0
1974,09,26,61.6,47.7,11.0,5.2,0.0,0,0,0,0,0,0
1974,09,27,64.5,51.0,8.5,6.1,0.0,0,0,0,0,0,0
1974,09,28,67.2,61.8,6.2,4.7,0.35,1,1,0,0,0,0
1974,09,29,72.6,67.6,6.5,8.2,0.2,1,1,0,0,0,0
1974,09,30,60.8,42.3,19.7,12.7,0.16,0,0,0,0,0,0
1974,10,01,55.0,41.3,18.2,5.9,0.0,0,0,0,0,0,0
1974,10,02,51.3,39.0,17.2,7.3,0.0,0,0,0,0,0,0
1974,10,03,44.6,30.1,19.9,9.9,0.0,0,0,0,0,0,0
1974,10,04,46.9,28.3,19.9,10.0,0.0,0,0,0,0,0,0
1974,10,05,56.3,35.8,15.2,6.0,0.0,0,0,0,0,0,0
1974,10,06,63.6,42.6,14.0,7.2,0.0,0,0,0,0,0,0
1974,10,07,62.5,47.2,13.4,8.1,0.0,0,0,0,0,0,0
1974,10,08,51.9,32.7,19.5,9.5,0.0,0,0,0,0,0,0
1974,10,09,53.8,33.5,17.7,6.2,0.0,0,0,0,0,0,0
1974,10,10,57.7,40.9,12.1,7.3,0.0,0,0,0,0,0,0
1974,10,11,58.6,41.5,14.4,4.9,0.0,0,0,0,0,0,0
1974,10,12,59.4,50.6,9.2,5.4,0.0,0,0,0,0,0,0
1974,10,13,60.5,50.6,9.0,6.7,0.0,0,1,0,0,0,0
1974,10,14,59.4,51.9,13.3,6.8,0.0,0,0,0,0,0,0
1974,10,15,64.9,54.8,6.5,7.9,0.0,0,0,0,0,0,0
1974,10,16,52.3,48.7,6.2,10.5,0.87,1,1,0,0,0,0
1974,10,17,54.4,45.6,12.1,8.3,0.87,0,1,0,0,0,0
1974,10,18,49.2,32.1,18.2,10.4,0.0,0,0,0,0,0,0
1974,10,19,39.8,18.4,19.9,6.2,0.0,0,0,0,0,0,0
1974,10,20,38.1,19.9,19.9,12.4,0.0,0,0,0,0,0,0
1974,10,21,38.2,19.6,19.9,10.5,3.27,0,0,0,0,0,0
1974,10,22,45.8,24.1,17.0,6.7,0.0,0,0,0,0,0,0
1974,10,23,53.4,31.7,13.8,7.7,0.0,0,0,0,0,0,0
1974,10,24,51.5,30.4,15.5,6.2,0.0,0,0,0,0,0,0
1974,10,25,50.4,40.8,8.8,6.4,99.99,0,1,0,0,0,0
1974,10,26,52.7,38.7,14.7,8.1,0.08,1,0,0,0,0,0
1974,10,27,53.5,33.7,19.7,8.9,0.0,0,0,0,0,0,0
1974,10,28,49.9,31.0,16.4,7.4,0.0,0,0,0,0,0,0
1974,10,29,57.0,52.0,5.7,4.8,0.0,1,0,0,0,0,0
1974,10,30,59.3,55.6,3.8,3.9,0.0,1,0,0,0,0,0
1974,10,31,63.0,57.2,4.7,3.7,0.04,1,1,0,0,0,0
1974,11,01,65.5,56.2,3.9,6.3,0.0,1,0,0,0,0,0
1974,11,02,68.4,52.4,14.3,6.3,0.0,0,0,0,0,0,0
1974,11,03,55.4,49.1,6.1,7.1,0.01,1,1,0,0,0,0
1974,11,04,61.8,55.6,3.0,5.3,0.0,1,1,0,0,0,0
1974,11,05,59.1,53.6,6.0,5.3,0.04,1,1,0,0,0,0
1974,11,06,57.1,48.1,9.9,5.9,0.02,1,1,0,0,0,0
1974,11,07,53.4,40.0,14.0,9.3,0.0,0,0,0,0,0,0
1974,11,08,51.4,33.7,19.3,12.6,0.0,0,0,0,0,0,0
1974,11,09,50.6,33.8,18.0,9.2,0.0,0,0,0,0,0,0
1974,11,10,48.0,29.8,14.3,7.0,0.0,0,0,0,0,0,0
1974,11,11,48.7,32.2,10.5,4.9,0.0,0,0,0,0,0,0
1974,11,12,54.1,50.9,5.3,6.8,0.02,1,1,0,0,0,0
1974,11,13,52.3,41.9,13.5,11.9,0.41,1,1,0,0,0,0
1974,11,14,50.4,32.1,17.4,9.1,0.0,0,0,0,0,0,0
1974,11,15,43.6,29.8,17.0,11.4,0.02,0,1,0,0,0,0
1974,11,16,39.9,23.8,19.3,9.9,0.0,0,0,0,0,0,0
1974,11,17,40.6,25.6,15.9,5.1,0.0,0,0,0,0,0,0
1974,11,18,43.3,32.2,13.0,7.8,0.0,0,0,0,0,0,0
1974,11,19,47.2,35.9,8.8,5.2,0.0,1,0,0,0,0,0
1974,11,20,52.0,45.3,5.1,4.9,0.02,1,1,0,0,0,0
1974,11,21,46.2,38.5,13.1,13.8,0.2,1,1,0,0,0,0
1974,11,22,35.4,19.9,19.9,16.9,0.02,0,0,0,0,0,0
1974,11,23,33.2,21.1,17.2,6.3,0.0,0,0,0,0,0,0
1974,11,24,42.6,32.2,10.1,6.3,0.0,0,0,0,0,0,0
1974,11,25,47.1,38.6,10.2,6.0,99.99,0,1,0,0,0,0
1974,11,26,31.8,17.7,17.4,17.3,0.02,0,1,1,0,0,0
1974,11,27,30.9,12.8,17.4,7.0,0.0,0,0,0,0,0,0
1974,11,28,37.1,20.8,11.1,5.3,0.0,0,0,0,0,0,0
1974,11,29,38.7,24.8,14.7,8.8,0.0,0,0,0,0,0,0
1974,11,30,32.4,19.2,15.5,8.1,0.0,0,0,0,0,0,0
1974,12,01,36.1,27.8,11.4,11.8,99.99,0,1,0,0,0,0
1974,12,02,44.4,38.2,10.7,14.1,1.14,1,1,0,0,0,0
1974,12,03,41.0,32.7,14.0,11.0,0.01,0,1,0,0,0,0
1974,12,04,34.7,18.9,19.9,15.1,0.0,0,0,0,0,0,0
